Rental Commencement Month,Block No.,Street Name,Monthly Rent (S$),Flat Type
Mar 2024,25A,St. George's Lane,"4,300.00",04
Mar 2024,2D,Upp Boon Keng Rd,"3,400.00",04
Mar 2024,38B,Bendemeer Rd,"3,700.00",04
Mar 2024,38C,Bendemeer Rd,"3,500.00",04
Mar 2024,38D,Bendemeer Rd,"3,100.00",04
Mar 2024,39,Cambridge Rd,"2,300.00",04
Mar 2024,41,Cambridge Rd,"3,700.00",04
Mar 2024,41,Cambridge Rd,"4,000.00",04
Mar 2024,5,Boon Keng Rd,"3,600.00",04
Mar 2024,52,Kent Rd,"4,000.00",04
Mar 2024,69,Moulmein Rd,"4,000.00",04
Mar 2024,813,Jellicoe Rd,"4,400.00",04
Mar 2024,9,Gloucester Rd,"3,000.00",04
Mar 2024,94,Whampoa Dr,"4,000.00",04
Mar 2024,104,Whampoa Dr,"4,200.00",05
Mar 2024,104,Whampoa Dr,"4,900.00",05
Mar 2024,107,Jln Rajah,"4,050.00",05
Mar 2024,13,Farrer Pk Rd,"4,000.00",05
Mar 2024,2A,Upp Boon Keng Rd,"3,600.00",05
Mar 2024,37,Cambridge Rd,"4,000.00",05
Mar 2024,38,Cambridge Rd,"3,600.00",05
Mar 2024,40,Cambridge Rd,"2,700.00",05
Mar 2024,461,Crawford Lane,"3,900.00",05
Mar 2024,5,Boon Keng Rd,"3,200.00",05
Mar 2024,53,Geylang Bahru,"2,600.00",05
Mar 2024,59A,Geylang Bahru,"3,200.00",05
Mar 2024,816,Jellicoe Rd,"3,200.00",05
Mar 2024,33,Marine Cres,"2,800.00",03
Mar 2024,33,Marine Cres,"3,200.00",03
Mar 2024,33,Marine Cres,"3,600.00",03
Mar 2024,46,Marine Cres,"1,800.00",03
Mar 2024,47,Marine Cres,"2,600.00",03
Mar 2024,47,Marine Cres,"3,000.00",03
Mar 2024,5,Marine Ter,"2,500.00",03
Mar 2024,5,Marine Ter,"2,800.00",03
Mar 2024,5,Marine Ter,"2,900.00",03
Mar 2024,5,Marine Ter,"3,000.00",03
Mar 2024,57,Marine Ter,800.00,03
Mar 2024,59,Marine Ter,"2,500.00",03
Mar 2024,59,Marine Ter,"3,000.00",03
Mar 2024,6,Marine Ter,"1,000.00",03
Mar 2024,6,Marine Ter,"2,700.00",03
Mar 2024,6,Marine Ter,"3,000.00",03
Mar 2024,64,Marine Dr,"2,500.00",03
Mar 2024,64,Marine Dr,"3,200.00",03
Mar 2024,7,Marine Ter,"4,000.00",03
Mar 2024,8,Marine Ter,"2,800.00",03
Mar 2024,20,Marine Ter,"2,900.00",04
Mar 2024,34,Marine Cres,"2,400.00",04
Mar 2024,45,Marine Cres,"3,100.00",04
Mar 2024,45,Marine Cres,"3,500.00",04
Mar 2024,54,Marine Ter,"3,600.00",04
Mar 2024,54,Marine Ter,"4,000.00",04
Mar 2024,55,Marine Ter,"3,200.00",04
Mar 2024,60,Marine Dr,"2,900.00",04
Mar 2024,60,Marine Dr,"3,800.00",04
Mar 2024,61,Marine Dr,"3,200.00",04
Mar 2024,61,Marine Dr,"3,800.00",04
Mar 2024,63,Marine Dr,"3,600.00",04
Mar 2024,76,Marine Dr,"3,500.00",04
Mar 2024,2,Marine Ter,"4,500.00",05
Mar 2024,27,Marine Cres,"3,300.00",05
Mar 2024,44,Marine Cres,"3,800.00",05
Mar 2024,44,Marine Cres,"4,300.00",05
Mar 2024,71,Marine Dr,"3,900.00",05
Mar 2024,77,Marine Dr,"4,700.00",05
Mar 2024,528A,Pasir Ris St 51,"2,500.00",02
Mar 2024,104,Pasir Ris St 12,"3,200.00",04
Mar 2024,117,Pasir Ris St 11,"2,400.00",04
Mar 2024,117,Pasir Ris St 11,"3,900.00",04
Mar 2024,118,Pasir Ris St 11,"3,000.00",04
Mar 2024,412,Pasir Ris Dr 6,"2,500.00",04
Mar 2024,450,Pasir Ris Dr 6,"3,000.00",04
Mar 2024,468,Pasir Ris Dr 6,"3,400.00",04
Mar 2024,469,Pasir Ris Dr 6,"3,900.00",04
Mar 2024,484,Pasir Ris Dr 4,"3,500.00",04
Mar 2024,513,Pasir Ris St 52,"3,000.00",04
Mar 2024,514,Pasir Ris St 52,"3,600.00",04
Mar 2024,528C,Pasir Ris St 51,"3,750.00",04
Mar 2024,562,Pasir Ris St 51,"3,600.00",04
Mar 2024,569,Pasir Ris St 51,"3,000.00",04
Mar 2024,615,Elias Rd,"3,600.00",04
Mar 2024,626,Pasir Ris Dr 3,"2,350.00",04
Mar 2024,626,Pasir Ris Dr 3,"3,600.00",04
Mar 2024,627,Pasir Ris Dr 3,"3,600.00",04
Mar 2024,640,Pasir Ris Dr 1,"2,700.00",04
Mar 2024,723,Pasir Ris St 72,"2,500.00",04
Mar 2024,739,Pasir Ris Dr 10,"3,800.00",04
Mar 2024,745,Pasir Ris St 71,"3,300.00",04
Mar 2024,759,Pasir Ris St 71,"3,700.00",04
Mar 2024,762,Pasir Ris St 71,"3,300.00",04
Mar 2024,777,Pasir Ris St 71,"2,500.00",04
Mar 2024,106,Pasir Ris St 12,"3,150.00",05
Mar 2024,124,Pasir Ris St 11,"4,000.00",05
Mar 2024,138,Pasir Ris St 11,"3,800.00",05
Mar 2024,144,Pasir Ris St 11,"3,600.00",05
Mar 2024,146,Pasir Ris St 11,"4,300.00",05
Mar 2024,151,Pasir Ris St 13,"2,200.00",05
Mar 2024,180,Pasir Ris St 11,"3,500.00",05
Mar 2024,181,Pasir Ris St 11,850.00,05
Mar 2024,189,Pasir Ris St 12,"2,200.00",05
Mar 2024,197,Pasir Ris St 12,"2,500.00",05
Mar 2024,229,Pasir Ris St 21,"2,300.00",05
Mar 2024,230,Pasir Ris St 21,"2,400.00",05
Mar 2024,233,Pasir Ris Dr 4,"2,100.00",05
Mar 2024,273,Pasir Ris St 21,"3,000.00",05
Mar 2024,458,Pasir Ris Dr 4,"3,300.00",05
Mar 2024,530C,Pasir Ris Dr 1,"3,600.00",05
Mar 2024,553,Pasir Ris St 51,"3,800.00",05
Mar 2024,557,Pasir Ris St 51,"4,000.00",05
Mar 2024,612,Elias Rd,"3,650.00",05
Mar 2024,640,Pasir Ris Dr 1,"3,000.00",05
Mar 2024,640,Pasir Ris Dr 1,"3,800.00",05
Mar 2024,707,Pasir Ris Dr 10,"3,700.00",05
Mar 2024,740,Pasir Ris St 71,"3,500.00",05
Mar 2024,204,Pasir Ris St 21,"3,200.00",06
Mar 2024,235,Pasir Ris St 21,"3,200.00",06
Mar 2024,243,Pasir Ris St 21,"4,200.00",06
Mar 2024,448,Pasir Ris Dr 6,"3,500.00",06
Mar 2024,466,Pasir Ris St 41,"2,300.00",06
Mar 2024,504,Pasir Ris St 52,"4,000.00",06
Mar 2024,506,Pasir Ris St 52,"4,100.00",06
Mar 2024,510,Pasir Ris St 52,"4,000.00",06
Mar 2024,534,Pasir Ris Dr 1,"4,300.00",06
Mar 2024,578,Pasir Ris St 53,"4,150.00",06
Mar 2024,604,Elias Rd,"3,000.00",06
Mar 2024,779,Pasir Ris St 71,"3,500.00",06
Mar 2024,781,Pasir Ris St 71,"4,400.00",06
Mar 2024,232C,Sumang Lane,"2,250.00",02
Mar 2024,327A,Sumang Walk,"2,650.00",02
Mar 2024,327B,Sumang Walk,"2,700.00",02
Mar 2024,209C,Punggol Pl,"2,300.00",03
Mar 2024,210B,Punggol Pl,"3,100.00",03
Mar 2024,210B,Punggol Pl,"3,150.00",03
Mar 2024,266B,Punggol Way,"2,700.00",03
Mar 2024,288C,Punggol Pl,"3,300.00",03
Mar 2024,289B,Punggol Pl,"2,800.00",03
Mar 2024,306D,Punggol Dr,"3,200.00",03
Mar 2024,326C,Sumang Walk,"3,100.00",03
Mar 2024,601C,Punggol Ctrl,"2,950.00",03
Mar 2024,602C,Punggol Ctrl,"2,800.00",03
Mar 2024,623A,Punggol Ctrl,"2,900.00",03
Mar 2024,623A,Punggol Ctrl,"3,000.00",03
Mar 2024,672A,Edgefield Plains,"2,700.00",03
Mar 2024,683B,Edgedale Plains,"3,200.00",03
Mar 2024,106B,Punggol Field,"2,900.00",04
Mar 2024,109C,Edgedale Plains,"3,050.00",04
Mar 2024,121B,Edgedale Plains,"2,100.00",04
Mar 2024,130,Edgedale Plains,"3,400.00",04
Mar 2024,133,Edgedale Plains,"3,200.00",04
Mar 2024,160B,Punggol Ctrl,"3,400.00",04
Mar 2024,161B,Punggol Ctrl,"3,200.00",04
Mar 2024,162B,Punggol Ctrl,"3,400.00",04
Mar 2024,166A,Punggol Ctrl,"3,000.00",04
Mar 2024,168A,Punggol East,"3,300.00",04
Mar 2024,169C,Punggol Field,"3,300.00",04
Mar 2024,170A,Punggol Field,"2,500.00",04
Mar 2024,172C,Edgedale Plains,"3,200.00",04
Mar 2024,175A,Punggol Field,"2,800.00",04
Mar 2024,193,Edgefield Plains,"3,000.00",04
Mar 2024,195B,Punggol Rd,"2,750.00",04
Mar 2024,195C,Punggol Rd,"2,500.00",04
Mar 2024,195C,Punggol Rd,"3,200.00",04
Mar 2024,195D,Punggol Rd,"2,000.00",04
Mar 2024,196D,Punggol Field,"2,300.00",04
Mar 2024,210B,Punggol Pl,"3,400.00",04
Mar 2024,217C,Sumang Walk,"3,000.00",04
Mar 2024,224A,Sumang Lane,"3,200.00",04
Mar 2024,271B,Punggol Walk,"3,500.00",04
Mar 2024,272A,Punggol Walk,"3,600.00",04
Mar 2024,274A,Punggol Pl,"4,100.00",04
Mar 2024,274D,Punggol Pl,"3,650.00",04
Mar 2024,288A,Punggol Pl,"3,350.00",04
Mar 2024,289A,Punggol Pl,"3,500.00",04
Mar 2024,301D,Punggol Pl,"3,400.00",04
Mar 2024,302A,Punggol Pl,"3,500.00",04
Mar 2024,302B,Punggol Pl,"3,100.00",04
Mar 2024,302B,Punggol Pl,"3,500.00",04
Mar 2024,302C,Punggol Pl,"3,300.00",04
Mar 2024,303D,Punggol Pl,"3,500.00",04
Mar 2024,305B,Punggol Rd,"3,600.00",04
Mar 2024,306C,Punggol Pl,"3,400.00",04
Mar 2024,306C,Punggol Pl,"3,600.00",04
Mar 2024,306D,Punggol Dr,"3,600.00",04
Mar 2024,308A,Punggol Walk,"3,300.00",04
Mar 2024,312A,Sumang Link,"2,400.00",04
Mar 2024,313C,Sumang Link,"3,600.00",04
Mar 2024,603A,Punggol Rd,"3,400.00",04
Mar 2024,603A,Punggol Rd,"3,600.00",04
Mar 2024,612B,Punggol Dr,"3,600.00",04
Mar 2024,613B,Punggol Dr,"3,000.00",04
Mar 2024,614B,Edgefield Plains,"2,800.00",04
Mar 2024,615A,Edgefield Plains,"2,900.00",04
Mar 2024,618A,Punggol Dr,"3,000.00",04
Mar 2024,633A,Punggol Dr,"3,200.00",04
Mar 2024,638A,Punggol Dr,"3,200.00",04
Mar 2024,642A,Punggol Dr,"3,300.00",04
Mar 2024,665A,Punggol Dr,"3,900.00",04
Mar 2024,671A,Edgefield Plains,"3,100.00",04
Mar 2024,671A,Edgefield Plains,"3,500.00",04
Mar 2024,673C,Edgefield Plains,"3,200.00",04
Mar 2024,101A,Punggol Field,"3,350.00",05
Mar 2024,101B,Punggol Field,"2,800.00",05
Mar 2024,101B,Punggol Field,"3,500.00",05
Mar 2024,101C,Punggol Field,"3,300.00",05
Mar 2024,102A,Punggol Field,"3,400.00",05
Mar 2024,102D,Punggol Field,"3,000.00",05
Mar 2024,103A,Edgefield Plains,"3,200.00",05
Mar 2024,103A,Edgefield Plains,"3,550.00",05
Mar 2024,103B,Edgefield Plains,"2,800.00",05
Mar 2024,105B,Edgefield Plains,"3,600.00",05
Mar 2024,106C,Punggol Field,"3,400.00",05
Mar 2024,106D,Punggol Field,"3,300.00",05
Mar 2024,107B,Edgefield Plains,"3,500.00",05
Mar 2024,109B,Edgedale Plains,"2,400.00",05
Mar 2024,109B,Edgedale Plains,"3,200.00",05
Mar 2024,110A,Punggol Field,"3,100.00",05
Mar 2024,110A,Punggol Field,"3,300.00",05
Mar 2024,110C,Punggol Field,"3,500.00",05
Mar 2024,110D,Punggol Field,"3,300.00",05
Mar 2024,126A,Edgedale Plains,"3,400.00",05
Mar 2024,126B,Edgedale Plains,"3,250.00",05
Mar 2024,126D,Edgedale Plains,"3,600.00",05
Mar 2024,128D,Punggol Field Walk,"3,300.00",05
Mar 2024,130,Edgedale Plains,"3,300.00",05
Mar 2024,132,Edgedale Plains,"3,500.00",05
Mar 2024,134,Edgedale Plains,"3,900.00",05
Mar 2024,135,Edgedale Plains,"3,000.00",05
Mar 2024,135,Edgedale Plains,"3,400.00",05
Mar 2024,161A,Punggol Ctrl,"2,700.00",05
Mar 2024,161A,Punggol Ctrl,"3,200.00",05
Mar 2024,162B,Punggol Ctrl,"2,500.00",05
Mar 2024,165A,Punggol Ctrl,"3,300.00",05
Mar 2024,170C,Punggol Field,"2,800.00",05
Mar 2024,171B,Edgedale Plains,"3,500.00",05
Mar 2024,172A,Edgedale Plains,"3,600.00",05
Mar 2024,172B,Edgedale Plains,"3,000.00",05
Mar 2024,172C,Edgedale Plains,"3,250.00",05
Mar 2024,173D,Punggol Field,"3,500.00",05
Mar 2024,174C,Edgedale Plains,"3,400.00",05
Mar 2024,174D,Edgedale Plains,"3,000.00",05
Mar 2024,174D,Edgedale Plains,"3,150.00",05
Mar 2024,176B,Edgefield Plains,"3,000.00",05
Mar 2024,176B,Edgefield Plains,"3,350.00",05
Mar 2024,176D,Edgefield Plains,"3,200.00",05
Mar 2024,178,Edgefield Plains,"3,400.00",05
Mar 2024,197A,Punggol Field,"3,000.00",05
Mar 2024,199C,Punggol Field,"3,400.00",05
Mar 2024,201A,Punggol Field,"2,800.00",05
Mar 2024,201B,Punggol Field,"3,000.00",05
Mar 2024,201B,Punggol Field,"3,400.00",05
Mar 2024,201C,Punggol Field,"3,550.00",05
Mar 2024,202A,Punggol Field,"3,600.00",05
Mar 2024,204A,Punggol Field,"3,200.00",05
Mar 2024,267C,Punggol Field,"3,800.00",05
Mar 2024,273B,Punggol Pl,"3,900.00",05
Mar 2024,298,Punggol Ctrl,"3,200.00",05
Mar 2024,298,Punggol Ctrl,"3,500.00",05
Mar 2024,323D,Sumang Walk,"2,500.00",05
Mar 2024,637A,Punggol Dr,"3,300.00",05
Mar 2024,637A,Punggol Dr,"3,400.00",05
Mar 2024,637D,Punggol Dr,"3,250.00",05
Mar 2024,638A,Punggol Dr,"2,600.00",05
Mar 2024,641B,Punggol Dr,"3,400.00",05
Mar 2024,647,Punggol Ctrl,"3,300.00",05
Mar 2024,652,Punggol Ctrl,"3,200.00",05
Mar 2024,664A,Punggol Dr,"3,150.00",05
Mar 2024,664B,Punggol Dr,"3,500.00",05
Mar 2024,667B,Punggol Dr,"3,750.00",05
Mar 2024,670B,Edgefield Plains,"3,500.00",05
Mar 2024,676B,Punggol Dr,"3,800.00",05
Mar 2024,679B,Punggol Dr,"3,550.00",05
Mar 2024,116,Edgefield Plains,"3,200.00",06
Mar 2024,183,Edgefield Plains,"3,400.00",06
Mar 2024,81,C'wealth Cl,"1,000.00",02
Mar 2024,81,C'wealth Cl,"2,580.00",02
Mar 2024,82,C'wealth Cl,"2,100.00",02
Mar 2024,89,C'wealth Dr,"1,200.00",02
Mar 2024,96,C'wealth Cres,"2,200.00",02
Mar 2024,1,Ghim Moh Rd,"1,850.00",03
Mar 2024,1,Ghim Moh Rd,"3,150.00",03
Mar 2024,100,C'wealth Cres,"2,600.00",03
Mar 2024,102,C'wealth Cres,"2,900.00",03
Mar 2024,112,C'wealth Cres,"1,900.00",03
Mar 2024,12,Holland Ave,"1,800.00",03
Mar 2024,158,Mei Ling St,"2,090.00",03
Mar 2024,160,Mei Ling St,"2,900.00",03
Mar 2024,161,Mei Ling St,"2,400.00",03
Mar 2024,163,Stirling Rd,"2,200.00",03
Mar 2024,163,Stirling Rd,"3,500.00",03
Mar 2024,165,Stirling Rd,"2,000.00",03
Mar 2024,166,Stirling Rd,"2,650.00",03
Mar 2024,166,Stirling Rd,"3,100.00",03
Mar 2024,168,Stirling Rd,"2,800.00",03
Mar 2024,169,Stirling Rd,"2,000.00",03
Mar 2024,171,Stirling Rd,"3,200.00",03
Mar 2024,19,Ghim Moh Rd,900.00,03
Mar 2024,2,Dover Rd,"2,800.00",03
Mar 2024,2,Dover Rd,"2,900.00",03
Mar 2024,2,Dover Rd,"3,400.00",03
Mar 2024,2,Ghim Moh Rd,"2,050.00",03
Mar 2024,2,Holland Ave,"3,100.00",03
Mar 2024,2,Holland Ave,"4,000.00",03
Mar 2024,21,Dover Cres,"3,500.00",03
Mar 2024,3,Dover Rd,"3,000.00",03
Mar 2024,30,Ghim Moh Link,"3,700.00",03
Mar 2024,32,Holland Cl,"1,900.00",03
Mar 2024,32,Holland Cl,"2,250.00",03
Mar 2024,4,Holland Cl,"2,400.00",03
Mar 2024,4,Holland Cl,"3,200.00",03
Mar 2024,4,Holland Cl,"3,350.00",03
Mar 2024,5,Ghim Moh Rd,"3,400.00",03
Mar 2024,58,Stirling Rd,"4,000.00",03
Mar 2024,6,Ghim Moh Rd,"2,900.00",03
Mar 2024,6,Holland Cl,"2,400.00",03
Mar 2024,6,Holland Cl,"2,600.00",03
Mar 2024,61A,Strathmore Ave,"3,700.00",03
Mar 2024,62B,Strathmore Ave,"3,050.00",03
Mar 2024,8,Holland Ave,"3,100.00",03
Mar 2024,82,C'wealth Cl,"2,750.00",03
Mar 2024,84,C'wealth Cl,"2,500.00",03
Mar 2024,84,C'wealth Cl,"2,900.00",03
Mar 2024,84,C'wealth Cl,"3,300.00",03
Mar 2024,85,C'wealth Cl,"3,200.00",03
Mar 2024,86,C'wealth Cl,"3,000.00",03
Mar 2024,89,C'wealth Dr,"1,900.00",03
Mar 2024,89,Tanglin Halt Rd,"3,550.00",03
Mar 2024,9,Holland Ave,"3,300.00",03
Mar 2024,9,Holland Ave,"3,800.00",03
Mar 2024,92,C'wealth Dr,"2,500.00",03
Mar 2024,94,C'wealth Dr,"1,600.00",03
Mar 2024,97,C'wealth Cres,"2,900.00",03
Mar 2024,97,C'wealth Cres,"3,000.00",03
Mar 2024,99,C'wealth Cres,"2,000.00",03
Mar 2024,12,Holland Ave,"3,000.00",04
Mar 2024,129,Clarence Lane,"4,200.00",04
Mar 2024,13,Holland Dr,"3,800.00",04
Mar 2024,15,Ghim Moh Rd,"2,750.00",04
Mar 2024,168A,Queensway,"3,300.00",04
Mar 2024,168A,Queensway,"3,350.00",04
Mar 2024,168A,Queensway,"3,400.00",04
Mar 2024,168A,Queensway,"3,500.00",04
Mar 2024,19,Dover Cres,"2,400.00",04
Mar 2024,23,Dover Cres,"2,900.00",04
Mar 2024,28,Ghim Moh Link,"4,000.00",04
Mar 2024,28B,Dover Cres,"4,500.00",04
Mar 2024,28C,Dover Cres,"3,800.00",04
Mar 2024,4,Holland Cl,"3,550.00",04
Mar 2024,5,Holland Cl,"5,200.00",04
Mar 2024,51,Strathmore Ave,"4,500.00",04
Mar 2024,61C,Strathmore Ave,"3,500.00",04
Mar 2024,61C,Strathmore Ave,"4,100.00",04
Mar 2024,7,C'wealth Ave,"2,100.00",04
Mar 2024,89,Tanglin Halt Rd,"4,000.00",04
Mar 2024,89,Tanglin Halt Rd,"5,000.00",04
Mar 2024,9,Holland Ave,"2,800.00",04
Mar 2024,91,Tanglin Halt Rd,"4,000.00",04
Mar 2024,91,Tanglin Halt Rd,"4,200.00",04
Mar 2024,91,Tanglin Halt Rd,"4,300.00",04
Mar 2024,93,Dawson Rd,"4,150.00",04
Mar 2024,12,Dover Cl East,"3,450.00",05
Mar 2024,12,Dover Cl East,"3,600.00",05
Mar 2024,18,Dover Cres,"4,200.00",05
Mar 2024,183,Stirling Rd,"3,800.00",05
Mar 2024,184,Stirling Rd,"4,300.00",05
Mar 2024,20,Holland Dr,"3,600.00",05
Mar 2024,21,Queen's Cl,"4,000.00",05
Mar 2024,22,Ghim Moh Link,"4,800.00",05
Mar 2024,22,Ghim Moh Link,"5,600.00",05
Mar 2024,27,Dover Cres,"3,450.00",05
Mar 2024,28D,Dover Cres,"4,600.00",05
Mar 2024,5,Holland Cl,"4,900.00",05
Mar 2024,90,Tanglin Halt Rd,"3,500.00",05
Mar 2024,91,Tanglin Halt Rd,"4,300.00",05
Mar 2024,130B,Canberra Cres,"2,400.00",02
Mar 2024,363A,Sembawang Cres,"2,400.00",02
Mar 2024,363A,Sembawang Cres,"2,500.00",02
Mar 2024,130A,Canberra Cres,"1,880.00",03
Mar 2024,362B,Sembawang Cres,"2,000.00",03
Mar 2024,119A,Canberra Cres,"3,200.00",04
Mar 2024,300,Canberra Rd,"2,800.00",04
Mar 2024,314,Sembawang Dr,"2,500.00",04
Mar 2024,316,Sembawang Vista,"3,000.00",04
Mar 2024,323,Sembawang Cl,"3,400.00",04
Mar 2024,324,Sembawang Cl,"2,800.00",04
Mar 2024,339A,Sembawang Cl,"3,200.00",04
Mar 2024,340B,Sembawang Cl,"3,200.00",04
Mar 2024,354B,Admiralty Dr,"2,500.00",04
Mar 2024,356A,Admiralty Dr,"2,000.00",04
Mar 2024,357,Admiralty Dr,"1,950.00",04
Mar 2024,357B,Admiralty Dr,"3,000.00",04
Mar 2024,360A,Admiralty Dr,"1,800.00",04
Mar 2024,360C,Admiralty Dr,"2,800.00",04
Mar 2024,402,Admiralty Link,"3,200.00",04
Mar 2024,405,Admiralty Link,"2,000.00",04
Mar 2024,405,Admiralty Link,"3,600.00",04
Mar 2024,414,Sembawang Dr,"2,800.00",04
Mar 2024,422,Canberra Rd,"3,400.00",04
Mar 2024,424,Canberra Rd,"3,200.00",04
Mar 2024,463B,Sembawang Dr,"2,000.00",04
Mar 2024,478,Sembawang Dr,"3,500.00",04
Mar 2024,489,Admiralty Link,"2,400.00",04
Mar 2024,490,Admiralty Link,"3,300.00",04
Mar 2024,507A,Wellington Circle,"3,000.00",04
Mar 2024,507C,Wellington Circle,"2,600.00",04
Mar 2024,508A,Wellington Circle,"3,600.00",04
Mar 2024,508B,Wellington Circle,"2,200.00",04
Mar 2024,593A,Montreal Link,"3,500.00",04
Mar 2024,128A,Canberra St,"4,000.00",05
Mar 2024,311,Canberra Rd,"3,700.00",05
Mar 2024,317,Sembawang Vista,"3,200.00",05
Mar 2024,329,Sembawang Cl,"3,300.00",05
Mar 2024,334,Sembawang Cl,"3,000.00",05
Mar 2024,340B,Sembawang Cl,"3,600.00",05
Mar 2024,354A,Admiralty Dr,"3,300.00",05
Mar 2024,414,Sembawang Dr,"2,400.00",05
Mar 2024,414,Sembawang Dr,"3,100.00",05
Mar 2024,417,Canberra Rd,950.00,05
Mar 2024,420,Canberra Rd,"3,300.00",05
Mar 2024,468D,Admiralty Dr,"3,600.00",05
Mar 2024,484,Admiralty Link,"3,500.00",05
Mar 2024,484,Admiralty Link,"3,600.00",05
Mar 2024,503B,Canberra Link,"3,300.00",05
Mar 2024,503C,Canberra Link,"3,000.00",05
Mar 2024,504B,Montreal Dr,"1,500.00",05
Mar 2024,504C,Canberra Link,"2,950.00",05
Mar 2024,504D,Montreal Dr,"3,600.00",05
Mar 2024,507A,Wellington Circle,"2,200.00",05
Mar 2024,510B,Wellington Circle,"2,400.00",05
Mar 2024,341A,Sembawang Cl,"4,000.00",06
Mar 2024,354D,Admiralty Dr,"3,800.00",06
Mar 2024,360C,Admiralty Dr,"3,000.00",06
Mar 2024,408,Sembawang Dr,"3,500.00",06
Mar 2024,415,Sembawang Dr,"2,800.00",06
Mar 2024,468B,Admiralty Dr,"2,500.00",06
Mar 2024,468C,Admiralty Dr,"2,000.00",06
Mar 2024,468C,Admiralty Dr,"2,550.00",06
Mar 2024,472,Sembawang Dr,"3,800.00",06
Mar 2024,504A,Montreal Dr,"3,600.00",06
Mar 2024,180B,Rivervale Cres,"2,500.00",02
Mar 2024,180D,Rivervale Cres,"2,400.00",02
Mar 2024,418B,Fernvale Link,"2,600.00",02
Mar 2024,453A,Fernvale Rd,"2,600.00",02
Mar 2024,163C,Rivervale Cres,"3,300.00",03
Mar 2024,215A,Compassvale Dr,"3,200.00",03
Mar 2024,329A,Anchorvale St,"3,000.00",03
Mar 2024,334A,Anchorvale Cres,"2,800.00",03
Mar 2024,434A,Fernvale Rd,"2,850.00",03
Mar 2024,472B,Fernvale St,"2,250.00",03
Mar 2024,106,Rivervale Walk,"3,500.00",04
Mar 2024,121D,Sengkang East Way,"3,200.00",04
Mar 2024,126,Rivervale St,"2,800.00",04
Mar 2024,130,Rivervale St,"3,200.00",04
Mar 2024,131,Rivervale St,"2,800.00",04
Mar 2024,131,Rivervale St,"3,000.00",04
Mar 2024,131,Rivervale St,"3,300.00",04
Mar 2024,132,Rivervale St,"3,500.00",04
Mar 2024,149,Rivervale Cres,"2,400.00",04
Mar 2024,154,Rivervale Cres,"3,200.00",04
Mar 2024,158B,Rivervale Cres,"3,250.00",04
Mar 2024,158C,Rivervale Cres,"2,000.00",04
Mar 2024,183D,Rivervale Cres,"3,400.00",04
Mar 2024,186B,Rivervale Dr,"3,000.00",04
Mar 2024,190B,Rivervale Dr,"3,500.00",04
Mar 2024,193,Rivervale Dr,"3,450.00",04
Mar 2024,196,Rivervale Dr,"3,000.00",04
Mar 2024,200B,Sengkang East Rd,"3,300.00",04
Mar 2024,201C,Compassvale Dr,"3,300.00",04
Mar 2024,206B,Compassvale Lane,"2,600.00",04
Mar 2024,207A,Compassvale Lane,"2,400.00",04
Mar 2024,207D,Compassvale Lane,"2,700.00",04
Mar 2024,208B,Compassvale Lane,"3,000.00",04
Mar 2024,209A,Compassvale Lane,"3,300.00",04
Mar 2024,210C,Compassvale Lane,"3,200.00",04
Mar 2024,212C,Compassvale Dr,"3,600.00",04
Mar 2024,230,Compassvale Walk,"3,300.00",04
Mar 2024,238,Compassvale Walk,"3,200.00",04
Mar 2024,247,Compassvale Rd,"2,300.00",04
Mar 2024,264F,Compassvale Bow,"2,000.00",04
Mar 2024,265A,Compassvale Link,"3,600.00",04
Mar 2024,265E,Compassvale Bow,"3,500.00",04
Mar 2024,267A,Compassvale Link,"2,250.00",04
Mar 2024,267B,Compassvale Link,"3,200.00",04
Mar 2024,268C,Compassvale Link,"3,400.00",04
Mar 2024,269B,Compassvale Link,"3,250.00",04
Mar 2024,271B,Sengkang Ctrl,"2,200.00",04
Mar 2024,272A,Sengkang Ctrl,"3,400.00",04
Mar 2024,272D,Sengkang Ctrl,"3,550.00",04
Mar 2024,273A,Compassvale Link,"3,250.00",04
Mar 2024,275A,Compassvale Link,"3,500.00",04
Mar 2024,295C,Compassvale Cres,"3,000.00",04
Mar 2024,298A,Compassvale St,"3,000.00",04
Mar 2024,307A,Anchorvale Rd,"2,850.00",04
Mar 2024,309B,Anchorvale Rd,"3,100.00",04
Mar 2024,313C,Anchorvale Rd,"2,500.00",04
Mar 2024,322A,Anchorvale Dr,"2,200.00",04
Mar 2024,325A,Sengkang East Way,"3,500.00",04
Mar 2024,325B,Sengkang East Way,"3,100.00",04
Mar 2024,329B,Anchorvale St,"2,300.00",04
Mar 2024,336B,Anchorvale Cres,"3,500.00",04
Mar 2024,403C,Fernvale Lane,"3,200.00",04
Mar 2024,408A,Fernvale Rd,"3,200.00",04
Mar 2024,408A,Fernvale Rd,"3,350.00",04
Mar 2024,410B,Fernvale Rd,"2,400.00",04
Mar 2024,410B,Fernvale Rd,"3,500.00",04
Mar 2024,410C,Fernvale Rd,"3,400.00",04
Mar 2024,411B,Fernvale Rd,"3,200.00",04
Mar 2024,413A,Fernvale Link,"2,250.00",04
Mar 2024,413B,Fernvale Link,"2,800.00",04
Mar 2024,436A,Fernvale Rd,"3,000.00",04
Mar 2024,439A,Sengkang West Ave,"3,000.00",04
Mar 2024,439B,Sengkang West Ave,"3,200.00",04
Mar 2024,439C,Sengkang West Ave,"2,900.00",04
